time,status
0.598808636716196,1
0.765528113374389,1
1.40182511683414,1
1.1192548401318,1
0.76689145474271,1
1.65003357867414,0
0.873541649864514,1
0.386844108821461,1
1.1731749067802,1
0.737114580107535,1
1.4664891626548,0
0.606929213854194,1
1.16374467350588,0
0.405273903219813,1
1.32491301047784,0
1.01516194377939,1
0.778841651243354,1
1.40025075586925,0
1.07063344199124,1
1.30921817779543,0
1.03645438856111,1
1.03380189071812,1
1.20772324714497,1
1.61607150022954,0
0.941179639560781,1
1.29793480341322,1
0.943377062208334,1
1.33427878926878,0
1.36789116180074,0
0.712693334363118,1
0.305288822460007,1
1.3015067750727,0
0.559540412183504,1
1.36697344703736,0
0.73091589179754,1
0.923981735745887,1
1.24832387160542,1
0.860127526422726,1
0.530350478550511,1
0.897540350912147,1
0.99549456223251,1
0.365765876736732,1
0.912872064900156,1
0.905908242928613,1
1.29017286313681,0
1.36996500715878,0
0.272068422156583,1
1.10555469488459,1
0.809579728027956,1
1.20093510086943,1
0.169101046125772,1
0.676798991451363,1
0.206462040231497,1
0.34733108623101,1
0.804874221201715,1
0.57809423812927,1
0.547938784659673,1
1.58501971011524,0
0.207662441334832,1
1.26477723360721,0
1.09966941879435,1
0.332102262288368,1
0.754339006590865,1
0.886759287004312,1
0.957925285642519,1
1.25659306234542,0
0.67932240606242,1
0.874936349101577,1
0.746963763855873,1
0.641981148035261,1
0.360850621827189,1
0.985081391852322,1
0.568816337219408,1
0.391556841599854,1
1.29639341095075,1
0.6765810156825,1
0.575434103502503,1
0.7828449146406,1
1.2594237740998,1
0.324611691978393,1
1.44597079113099,1
0.222859269946822,1
0.496250837577516,1
0.196467561652815,1
1.47287113375695,1
0.150677301574568,1
0.690853694136053,1
0.274482982089371,1
1.2642453961025,1
1.23881353092333,1
0.285116050126938,1
0.570587513106144,1
0.521728549143842,1
1.11995225839098,1
1.03349201215436,1
1.03668691155825,1
0.488168218610743,1
1.00460377863961,1
0.638579644146306,1
0.99331850453749,1
1.423566345364,0
0.430476705706517,1
0.933549723223081,1
1.58134561848274,1
1.31799639685437,1
1.22197047213476,0
0.628788404247888,1
0.706564883481615,1
1.16142034100414,1
0.725959885821641,1
0.946192355017239,1
0.378649213803921,1
1.21716437105081,0
1.06468098701446,1
1.33494661976839,1
1.6189765651509,0
0.769342892716931,1
1.20188267646114,0
1.35631017320073,1
0.499989431808601,1
0.90138563383031,1
1.42428134209589,1
0.753906968568963,1
0.506297329809818,1
0.929846292989737,1
1.6723608969496,0
0.976397997896117,1
0.87824478338672,1
1.60286088413182,0
0.943307901960851,1
0.967026217976021,1
0.665290345949108,1
1.55022113907955,0
1.43853756649153,0
0.364650062496483,1
1.34378727247468,0
1.35870846804093,1
0.822681989294832,1
0.762734641260148,1
1.04371046643755,1
0.599263547437686,1
1.12080971588742,1
0.829951235951987,1
0.666266851433217,1
0.30528322226785,1
1.35441621281008,0
1.27162313678182,1
0.670594507276925,1
0.631345506177747,1
1.69757005721547,1
1.34401649669239,1
1.50991671794595,0
0.130221039535084,1
0.79032498203278,1
0.531155143938232,1
0.55002104510178,1
1.00302010629907,1
0.600649075107637,1
0.493530322765054,1
1.30934073299401,0
1.18402035180524,0
0.826087388022634,1
0.26060499633829,1
1.35781297489128,0
1.44496651198943,1
0.985583114288109,1
1.48390028116494,0
0.89560681466582,1
0.859189329991763,1
1.5199593898415,0
0.469580317864522,1
0.564937338718465,1
0.837878469716039,1
0.493293764415934,1
1.22400733315804,1
0.748711919189698,1
0.357279716063993,1
0.248494486896742,1
0.0889421375099311,1
0.802851663152002,1
1.28929160614494,0
1.14294207612218,1
0.269979714695339,1
0.680070775030493,1
1.0712061920838,1
1.15702821196429,1
0.422178837206678,1
1.39439445355397,1
1.17031554951958,0
0.942665855943466,1
0.960897805824442,1
1.51759188674777,1
1.33376612642658,1
0.299306659945969,1
1.07929274717265,1
1.09064462204709,1
1.40046817152112,1
0.771286711321898,1
0.663256564784227,1
1.28189948137941,1
0.344554640534721,1
0.679249557312894,1
1.08115692121307,1
0.193593265052856,1
0.944365112268128,1
0.538682266656465,1
1.34447043070933,0
0.176518459848294,1
0.417079613188708,1
0.744302648785116,1
0.581753376002798,1
1.24770774739701,0
1.36145079630816,0
1.61392625110975,1
0.267975363899268,1
0.766571288916975,1
1.37120144170341,0
1.39791445526967,1
1.38615851138113,1
1.02885623584723,1
1.29670256484962,0
0.681073494559266,1
1.46668323408536,1
0.544721438223948,1
1.00538537042744,1
0.376211364329195,1
0.59372523050967,1
1.42462574668266,1
1.17313107138424,0
1.28191257934476,0
0.92994641994697,1
1.26198412063665,1
0.971406708492593,1
0.836704514400484,1
0.358830092164543,1
0.571021657483164,1
0.105398793523574,1
1.41043773341474,0
1.39568700607312,1
0.337363923585332,1
0.16947085976875,1
0.784265669750602,1
0.129033251555515,1
0.446305442247144,1
0.724610258976107,1
0.80707786328164,1
0.452120005502678,1
1.07205126329595,1
1.57652982674211,0
1.21092841070313,0
