time,status
2.67875440774575,0
2.26087649000708,0
0.206462040231497,1
0.34733108623101,1
2.64637167225407,0
0.57809423812927,1
0.547938784659673,1
2.39265871917075,0
0.207662441334832,1
2.40245037082082,0
1.09966941879435,1
2.23992896450826,0
0.754339006590865,1
2.56050178133355,0
0.957925285642519,1
1.57761023884646,1
2.42428044778706,0
0.874936349101577,1
0.746963763855873,1
0.641981148035261,1
0.360850621827189,1
0.985081391852322,1
0.568816337219408,1
0.391556841599854,1
1.29639341095075,1
0.6765810156825,1
0.575434103502503,1
0.7828449146406,1
1.2594237740998,1
2.50820374972581,0
2.51891501988458,0
0.222859269946822,1
2.72884436261103,0
0.196467561652815,1
2.2345936800675,0
0.150677301574568,1
0.690853694136053,1
0.274482982089371,1
2.42096599784738,0
1.23881353092333,1
0.285116050126938,1
2.58237810646781,0
0.521728549143842,1
1.11995225839098,1
1.03349201215436,1
1.03668691155825,1
2.63314897575529,0
1.00460377863961,1
2.35482524679578,0
0.99331850453749,1
