time,status
0.442679855972528,0
0.638457306943147,0
0.529459858928619,0
0.391063389989237,0
0.260719749766091,0
0.316594002147516,0
0.659893245097804,0
1.11665134734048,0
0.551359629230507,0
0.857702959300884,0
0.19841146163389,1
1.93271554995302,0
1.04119965676826,0
0.126039177446268,0
0.309490795557698,0
0.626408070297845,0
1.01986290906088,0
0.629531245650657,0
0.224518659489058,1
0.0309114744659557,0
0.237353602901083,0
1.22358424335084,0
0.495237155918215,1
0.923681879320078,1
0.40667128097266,0
0.0986555005082397,0
0.994941922923799,1
1.00696487745369,1
0.202331537070374,0
0.888341053050566,0
0.227367816182474,0
0.707133414195784,0
0.201098666215787,0
0.0806924965597063,0
0.23639146083345,0
0.881984499982996,1
0.393295415023563,1
0.317281279092034,0
1.96179346089215,0
1.15441247857254,1
0.0718184603999058,0
0.0392684158421325,0
0.960138092382368,0
0.815541546660132,0
0.0412796381860971,0
0.671875512237983,1
0.618265081169017,0
0.618642815050292,0
0.306195009189347,0
0.0803891851877173,0
1.28373788539928,0
0.605105686283914,0
0.101998711079202,0
0.105479960329831,0
1.93611715226097,0
0.378790467667083,0
1.21459257472914,0
0.459869775300225,0
0.757429586074559,0
0.430520598457538,1
0.952078700037978,1
0.759063035221704,0
0.143802739369373,0
1.87727830938029,1
0.355847556764881,0
0.912010436807275,1
1.65630375048924,0
0.0967726625922857,0
1.76397872086905,0
0.0244997589230338,0
1.81969785061024,0
0.257028454604248,0
1.16087921703221,0
0.0940570160746574,0
0.560495209644992,1
1.1548390660375,0
1.22074296319844,0
1.33489605406286,0
0.142513675902827,1
0.35604636836797,0
0.195542907342315,0
1.16539439801734,0
0.145989909768105,0
0.566166420510393,0
0.221153216126064,0
1.21951059743128,0
0.00213330345973707,0
0.532589221966076,0
0.582898889109018,0
0.53763785862676,0
0.817629547140805,0
0.244062239304185,0
0.0317770518983404,0
0.56433546879121,1
0.0830950867101456,0
0.94906525680782,0
0.619577700244196,0
0.225960458628833,0
1.63441822426732,0
0.296777437803772,1
0.978950253401172,1
0.0295635856343604,0
0.530950819181549,1
0.515642381555645,0
1.0316847568913,1
0.373005221908291,0
0.223488048650324,0
0.674883281784066,0
0.192261949181557,0
1.25090166051548,0
0.995411799057938,0
2.64195230094745,0
0.943898133289362,1
0.126093151979148,0
0.262665429618511,1
0.0701667175938686,0
1.2768129011406,0
0.473546435369103,1
0.420911651565371,0
1.34630213672282,0
0.578173461203188,0
0.0714024191179857,1
0.151257985892395,0
0.757346181170949,0
0.0867620641365647,0
0.467920825478244,0
0.275570720123748,0
1.15362040369702,1
0.209220656193793,0
0.31511907124271,0
0.116801849255959,0
2.36516782999937,0
0.352528133740028,0
0.84178334844292,0
1.9213667428031,0
0.109541041155656,0
0.456160931320111,1
0.0689955291648706,0
0.605505567016014,0
0.206825962429414,0
0.247651286164553,0
0.511587374997592,1
0.150560211700698,0
0.507036439425556,0
1.31275894757226,0
0.106020634481478,0
0.307706576256114,0
0.840409543958116,0
0.457510824625691,0
1.59155759827835,0
0.441223862697808,1
0.643194098618436,0
1.08568848835576,0
2.74413368013197,0
0.0995971774682403,0
