time,status
0.978950253401172,1
0.600942808708522,1
0.530950819181549,1
1.31994108796971,1
1.0316847568913,1
1.65627650319361,1
0.882703056109264,1
0.642599949346999,1
0.255230277048472,1
0.72543003212447,1
1.15595730798611,1
0.814306836327632,1
0.943898133289362,1
0.875628206551915,1
0.262665429618511,1
1.09432296477325,1
1.00255625843111,1
0.473546435369103,1
1.11277988719641,1
0.732033294138223,1
0.712793910275599,1
0.0714024191179857,1
0.56086622552539,1
0.49192978897972,1
1.16544387397629,1
0.546675278844283,1
0.899811323731115,1
1.15362040369702,1
0.892596988803632,1
0.911871865095147,1
2.68299400965217,0
1.19325433166426,1
0.823448901821002,1
1.6277311656925,1
0.215436601363083,1
1.33657452916626,1
0.456160931320111,1
0.976207133140021,1
1.20744960611257,1
1.36821293846937,1
0.670926216134043,1
0.511587374997592,1
0.954197250458495,1
0.427464335094145,1
0.912331588685872,1
1.18520768876849,1
2.46542694308085,0
1.110735353286,1
0.563769468826072,1
1.75251605107673,1
2.35673261360719,0
1.4872371223586,1
2.6011494786304,0
1.81468846741329,1
1.24634469495522,1
1.00371559704314,1
1.08288138740769,1
0.314272764919845,1
2.17993342838217,0
1.07149107780554,1
0.558208854114141,1
0.456251766183748,1
0.301636579667685,1
0.965094676638034,1
1.71665557557519,1
0.973935865738039,1
0.794773052706439,1
0.717414248623032,1
0.602142123372689,1
1.8336065302726,1
0.940009088103801,1
0.554806386747055,1
1.2599925973632,1
1.67791008865238,1
1.3644794478814,1
1.55820217966495,1
0.324438267491967,1
0.83923890507303,1
0.936523816451152,1
0.690536899078582,1
0.354401797299886,1
2.22578391799839,0
1.16454265944225,1
2.52644554500775,0
0.322848751279213,1
2.27887354648475,0
0.59119363496488,1
2.32042697395485,0
0.820351018629527,1
0.81355021166158,1
2.55003595190718,0
1.12472201356525,1
1.01548384060858,1
0.968721835112541,1
1.01329320761139,1
1.65094353844903,1
0.835793107512183,1
0.144830874180177,1
0.881227700456183,1
0.252894970330092,1
0.904904164628383,1
0.695851257855319,1
0.921951129423887,1
0.59775190755616,1
1.27776319805346,1
1.32323674772241,1
0.430249876331892,1
0.688456182003708,1
1.26723278374667,1
0.385796157569296,1
1.22368542139796,1
0.806988772985278,1
1.28239097764282,1
0.665318975863818,1
0.223100257275537,1
0.703473153875941,1
0.583762200211764,1
0.715463135832593,1
0.565612938805465,1
2.1663463649816,1
1.92662556303277,1
0.820061020894021,1
1.02191744407765,1
0.624294383543995,1
0.363034072974519,1
1.02320528152083,1
0.293098020439251,1
0.330134184855835,1
1.95206431128661,1
0.217914782732496,1
2.15215292514565,1
0.886846862248408,1
1.56788256157845,1
0.360797987419525,1
1.57058414108231,1
0.529848070620857,1
0.511801050811045,1
0.673045304178036,1
0.626528368213449,1
0.79266108209867,1
0.196325491114308,1
0.641424406252922,1
0.741213112239407,1
0.828608687348421,1
2.25826105576453,0
0.272471440524509,1
0.234278616809137,1
0.82767257559203,1
0.497121012094086,1
1.0302446771308,1
0.524657467764937,1
0.62051236629304,1
2.39735991989872,0
2.27626484769941,1
0.937518346904227,1
1.83734682689467,1
0.665785981075134,1
0.787576582533001,1
0.387278992708692,1
0.148551167949858,1
1.91596783578016,1
1.02172919085263,1
